Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
2             12            SameContext   WithinSecond  j             f             1025          1000Hz.wav    LEFT          AGLASSBAL.jpg 0
2             28            SameContext   WithinFourth  f             f             849           800Hz.wav     LEFT          Aclimbersicep.jpg           1
2             19            SameContext   WithinThird   f             j             3408          700Hz.wav     RIGHT         ACHEESEB3.jpg 0
2             15            SameContext   WithinSecond  j             f             1444          1000Hz.wav    LEFT          Ablouse2.jpg  0
2             14            SameContext   WithinSecond  j             f             2159          1000Hz.wav    LEFT          AGOLFIRON.jpg 0
2             25            Boundary      BoundaryThird f             f             1255          800Hz.wav     LEFT          ALOOFA.jpg    1
2             13            SameContext   WithinSecond  f             f             4991          1000Hz.wav    LEFT          ABREASPU2.jpg 1
2             11            SameContext   WithinSecond  f             f             9988          1000Hz.wav    LEFT          ABPIECE2.jpg  1
2             18            SameContext   WithinThird   j             j             1451          700Hz.wav     RIGHT         Apairofrubbe3.jpg           1
2             23            SameContext   WithinThird   j             j             1804          700Hz.wav     RIGHT         Achest20.jpg  1
2             22            SameContext   WithinThird   f             j             5841          700Hz.wav     RIGHT         Acomputerbag.jpg            0
2             6             SameContext   WithinFirst   j             j             1769          900Hz.wav     RIGHT         ALOVSEA10.jpg 1
2             3             SameContext   WithinFirst   j             j             1711          900Hz.wav     RIGHT         Aclothespin2.jpg            1
3             24            SameContext   WithinThird   j             j             4304          600Hz.wav     RIGHT         APHONEFA2.jpg 1
3             30            SameContext   WithinFourth  f             f             2125          700Hz.wav     LEFT          AANTICAN2.jpg 1
3             18            SameContext   WithinThird   j             j             1655          600Hz.wav     RIGHT         ADRUMSET3.jpg 1
3             3             SameContext   WithinFirst   j             j             1585          500Hz.wav     RIGHT         AHEADLI18.jpg 1
3             14            SameContext   WithinSecond  f             f             2902          800Hz.wav     LEFT          ACHINLAMP.jpg 1
3             29            SameContext   WithinFourth  j             f             2244          700Hz.wav     LEFT          AARCH.jpg     0
3             25            Boundary      BoundaryThird j             f             1842          700Hz.wav     LEFT          Abreadrolls.jpg             0
3             4             SameContext   WithinFirst   f             j             11694         500Hz.wav     RIGHT         ADECKCARD.jpg 0
3             5             SameContext   WithinFirst   j             j             1065          500Hz.wav     RIGHT         Aclock261.jpg 1
3             8             SameContext   WithinFirst   j             j             3448          500Hz.wav     RIGHT         AORIGIRL3.jpg 1
3             31            SameContext   WithinFourth  f             f             1044          700Hz.wav     LEFT          ARAILLIGH.jpg 1
3             11            SameContext   WithinSecond  j             f             1779          800Hz.wav     LEFT          ABELL7.jpg    0
3             22            SameContext   WithinThird   j             j             1105          600Hz.wav     RIGHT         Agarbagebag.jpg             1
3             10            SameContext   WithinSecond  j             f             1902          800Hz.wav     LEFT          ACONBENCH.jpg 0
3             2             SameContext   WithinFirst   j             j             2104          500Hz.wav     RIGHT         ACDRAINER.jpg 1
3             28            SameContext   WithinFourth  f             f             4306          700Hz.wav     LEFT          AANTHAT2.jpg  1
3             1             First         FirstItem     f             j             2847          500Hz.wav     RIGHT         AARMYTRUK.jpg 0
3             7             SameContext   WithinFirst   j             j             1600          500Hz.wav     RIGHT         ABANJO5.jpg   1
3             6             SameContext   WithinFirst   j             j             1636          500Hz.wav     RIGHT         AAFRICI13.jpg 1
3             23            SameContext   WithinThird   f             j             4767          600Hz.wav     RIGHT         ACUSHIO60.jpg 0
3             26            SameContext   WithinFourth  j             f             2220          700Hz.wav     LEFT          ACOMPAS20.jpg 0
3             32            Last          LastItem      j             f             4227          700Hz.wav     LEFT          Adice10.jpg   0
3             9             Boundary      BoundaryFirst f             f             1587          800Hz.wav     LEFT          ADESKLA12.jpg 1
3             16            SameContext   WithinSecond  j             f             967           800Hz.wav     LEFT          Ahighlightin2.jpg           0
3             13            SameContext   WithinSecond  j             f             1474          800Hz.wav     LEFT          ACAFLATT3.jpg 0
3             17            Boundary      BoundarySecond              j             j             4066          600Hz.wav     RIGHT         Achampagnebo2.jpg           1
3             20            SameContext   WithinThird   f             j             1872          600Hz.wav     RIGHT         Afaucet9.jpg  0
3             12            SameContext   WithinSecond  f             f             3859          800Hz.wav     LEFT          APARSLEY.jpg  1
3             15            SameContext   WithinSecond  j             f             1008          800Hz.wav     LEFT          airhocckytable.jpg          0
3             27            SameContext   WithinFourth  j             f             4641          700Hz.wav     LEFT          Abrassbu2.jpg 0
3             21            SameContext   WithinThird   f             j             4122          600Hz.wav     RIGHT         ABOX8.jpg     0
3             19            SameContext   WithinThird   j             j             5638          600Hz.wav     RIGHT         Apeanut3.jpg  1
4             27            SameContext   WithinFourth  j             f             2846          800Hz.wav     LEFT          Aantiquerota7.jpg           0
4             32            Last          LastItem      j             f             1262          800Hz.wav     LEFT          APARKMET6.jpg 0
4             28            SameContext   WithinFourth  f             f             2230          800Hz.wav     LEFT          AFUNNEL4.jpg  1
4             11            SameContext   WithinSecond  j             f             1341          700Hz.wav     LEFT          ACUTLERYB.jpg 0
4             23            SameContext   WithinThird   j             j             9362          900Hz.wav     RIGHT         Ababybottle15.jpg           1
4             22            SameContext   WithinThird   f             j             1006          900Hz.wav     RIGHT         APUTTER.jpg   0
4             9             Boundary      BoundaryFirst j             f             1863          700Hz.wav     LEFT          ACANE2.jpg    0
4             31            SameContext   WithinFourth  j             f             738           800Hz.wav     LEFT          ACOCONUT2.jpg 0
4             12            SameContext   WithinSecond  f             f             677           700Hz.wav     LEFT          AAEROBENC.jpg 1
4             25            Boundary      BoundaryThird j             f             921           800Hz.wav     LEFT          ant.jpg       0
4             24            SameContext   WithinThird   j             j             3765          900Hz.wav     RIGHT         A100FRAN3.jpg 1
4             1             First         FirstItem     f             j             3157          1000Hz.wav    RIGHT         AHIBACHI.jpg  0
4             6             SameContext   WithinFirst   j             j             899           1000Hz.wav    RIGHT         Aasianbuildin.jpg           1
4             8             SameContext   WithinFirst   j             j             3176          1000Hz.wav    RIGHT         Alipstick3.jpg              1
4             18            SameContext   WithinThird   f             j             3900          900Hz.wav     RIGHT         ADOGFOOD.jpg  0
4             16            SameContext   WithinSecond  f             f             2608          700Hz.wav     LEFT          AHEADSET.jpg  1
4             14            SameContext   WithinSecond  j             f             10825         700Hz.wav     LEFT          Aornamentalt5.jpg           0
4             10            SameContext   WithinSecond  j             f             851           700Hz.wav     LEFT          Abeesonahoney.jpg           0
4             15            SameContext   WithinSecond  j             f             1609          700Hz.wav     LEFT          ACAROUSE2.jpg 0
4             2             SameContext   WithinFirst   f             j             693           1000Hz.wav    RIGHT         Alaundrybask2.jpg           0
4             17            Boundary      BoundarySecond              j             j             2345          900Hz.wav     RIGHT         ABLACKB14.jpg 1
4             19            SameContext   WithinThird   j             j             1515          900Hz.wav     RIGHT         AMEATGR14.jpg 1
4             4             SameContext   WithinFirst   f             j             4682          1000Hz.wav    RIGHT         AOVENMIT5.jpg 0
4             20            SameContext   WithinThird   f             j             939           900Hz.wav     RIGHT         ADUNEBUGG.jpg 0
4             26            SameContext   WithinFourth  f             f             5246          800Hz.wav     LEFT          Ababseat2.jpg 1
4             21            SameContext   WithinThird   j             j             8227          900Hz.wav     RIGHT         anvil.jpg     1
4             30            SameContext   WithinFourth  f             f             1855          800Hz.wav     LEFT          ABAGEL.jpg    1
4             13            SameContext   WithinSecond  f             f             946           700Hz.wav     LEFT          AALTIRE2.jpg  1
4             7             SameContext   WithinFirst   j             j             2245          1000Hz.wav    RIGHT         AGARBCAN.jpg  1
4             5             SameContext   WithinFirst   j             j             1499          1000Hz.wav    RIGHT         Aaircompress6.jpg           1
4             29            SameContext   WithinFourth  j             f             1811          800Hz.wav     LEFT          Abananasundae.jpg           0
4             3             SameContext   WithinFirst   j             j             768           1000Hz.wav    RIGHT         AICEUBETR.jpg 1
5             30            SameContext   WithinFourth  j             j             4346          1000Hz.wav    RIGHT         Abucketwithcl.jpg           1
5             12            SameContext   WithinSecond  j             j             2206          500Hz.wav     RIGHT         APANCAKE3.jpg 1
5             22            SameContext   WithinThird   j             f             1525          700Hz.wav     LEFT          Acabinetwithm.jpg           0
5             17            Boundary      BoundarySecond              f             f             1276          700Hz.wav     LEFT          Ahousboa2.jpg 1
5             29            SameContext   WithinFourth  f             j             955           1000Hz.wav    RIGHT         AEAREXAM2.jpg 0
5             32            Last          LastItem      j             j             3206          1000Hz.wav    RIGHT         Abeverageingl.jpg           1
5             26            SameContext   WithinFourth  j             j             10762         1000Hz.wav    RIGHT         A95CHEROK.jpg 1
5             15            SameContext   WithinSecond  f             j             2230          500Hz.wav     RIGHT         Adiamondring3.jpg           0
5             20            SameContext   WithinThird   f             f             1124          700Hz.wav     LEFT          Acentipede4.jpg             1
5             6             SameContext   WithinFirst   j             f             760           900Hz.wav     LEFT          ALADLE5.jpg   0
5             5             SameContext   WithinFirst   f             f             4282          900Hz.wav     LEFT          AOUTHOUSE.jpg 1
5             13            SameContext   WithinSecond  j             j             888           500Hz.wav     RIGHT         Afan49.jpg    1
5             14            SameContext   WithinSecond  j             j             637           500Hz.wav     RIGHT         ACOWBELL6.jpg 1
5             18            SameContext   WithinThird   j             f             795           700Hz.wav     LEFT          AHEDGEHOG.jpg 0
5             1             First         FirstItem     j             f             5507          900Hz.wav     LEFT          Agiftbag20.jpg              0
5             27            SameContext   WithinFourth  f             j             4455          1000Hz.wav    RIGHT         AHAMPER.jpg   0
5             7             SameContext   WithinFirst   f             f             1383          900Hz.wav     LEFT          AMASCARA.jpg  1
5             21            SameContext   WithinThird   j             f             6795          700Hz.wav     LEFT          acquarium.jpg 0
5             11            SameContext   WithinSecond  j             j             1249          500Hz.wav     RIGHT         AGLASSBA4.jpg 1
5             25            Boundary      BoundaryThird f             j             5610          1000Hz.wav    RIGHT         APEPPSHA4.jpg 0
5             8             SameContext   WithinFirst   f             f             1706          900Hz.wav     LEFT          ADAQUIRI.jpg  1
5             10            SameContext   WithinSecond  f             j             1490          500Hz.wav     RIGHT         Abandage3.jpg 0
5             23            SameContext   WithinThird   j             f             1682          700Hz.wav     LEFT          APOTGOLD2.jpg 0
5             24            SameContext   WithinThird   j             f             1332          700Hz.wav     LEFT          ACAMPFIRE.jpg 0
5             31            SameContext   WithinFourth  f             j             5617          1000Hz.wav    RIGHT         ANUTCRA10.jpg 0
5             2             SameContext   WithinFirst   f             f             5729          900Hz.wav     LEFT          Afirstaidkit3.jpg           1
5             9             Boundary      BoundaryFirst f             j             852           500Hz.wav     RIGHT         Abagofherbs.jpg             0
5             16            SameContext   WithinSecond  f             j             1115          500Hz.wav     RIGHT         ABIRDCAG2.jpg 0
5             4             SameContext   WithinFirst   f             f             2464          900Hz.wav     LEFT          Abridge9.jpg  1
5             19            SameContext   WithinThird   f             f             4118          700Hz.wav     LEFT          ADART3.jpg    1
5             28            SameContext   WithinFourth  j             j             2866          1000Hz.wav    RIGHT         Achair618.jpg 1
5             3             SameContext   WithinFirst   j             f             1098          900Hz.wav     LEFT          Aancientstat3.jpg           0
6             21            SameContext   WithinThird   j             f             1302          800Hz.wav     LEFT          AKNIFECOL.jpg 0
6             8             SameContext   WithinFirst   j             f             1132          900Hz.wav     LEFT          AASPHALT.jpg  0
6             6             SameContext   WithinFirst   f             f             1337          900Hz.wav     LEFT          Adaisies3.jpg 1
6             3             SameContext   WithinFirst   f             f             2302          900Hz.wav     LEFT          AAIRPUMP2.jpg 1
6             19            SameContext   WithinThird   f             f             729           800Hz.wav     LEFT          Ababmonit.jpg 1
6             31            SameContext   WithinFourth  j             j             596           1000Hz.wav    RIGHT         Abrooch100.jpg              1
6             25            Boundary      BoundaryThird j             j             2763          1000Hz.wav    RIGHT         AMICROWA2.jpg 1
6             17            Boundary      BoundarySecond              f             f             942           800Hz.wav     LEFT          ACONSTHA2.jpg 1
6             29            SameContext   WithinFourth  j             j             4529          1000Hz.wav    RIGHT         Aantiquebuck2.jpg           1
6             15            SameContext   WithinSecond  f             j             959           600Hz.wav     RIGHT         ABUDDHA18.jpg 0
6             11            SameContext   WithinSecond  f             j             1785          600Hz.wav     RIGHT         Acorn10.jpg   0
6             23            SameContext   WithinThird   j             f             2511          800Hz.wav     LEFT          AOPGLASS.jpg  0
6             12            SameContext   WithinSecond  j             j             1139          600Hz.wav     RIGHT         Aantiquejuke2.jpg           1
6             16            SameContext   WithinSecond  f             j             799           600Hz.wav     RIGHT         AMOUSWHEE.jpg 0
6             7             SameContext   WithinFirst   j             f             1216          900Hz.wav     LEFT          Acamera101.jpg              0
6             5             SameContext   WithinFirst   j             f             1113          900Hz.wav     LEFT          airhorn.jpg   0
6             18            SameContext   WithinThird   j             f             2367          800Hz.wav     LEFT          Abaggcon2.jpg 0
6             22            SameContext   WithinThird   f             f             4240          800Hz.wav     LEFT          APICKLES6.jpg 1
6             2             SameContext   WithinFirst   f             f             1503          900Hz.wav     LEFT          ABROKUMBR.jpg 1
6             10            SameContext   WithinSecond  f             j             1551          600Hz.wav     RIGHT         Apitchfork4.jpg             0
6             32            Last          LastItem      j             j             812           1000Hz.wav    RIGHT         Achrisd25.jpg 1
6             28            SameContext   WithinFourth  j             j             1548          1000Hz.wav    RIGHT         Abaleofhay.jpg              1
6             26            SameContext   WithinFourth  j             j             1842          1000Hz.wav    RIGHT         ACOFFPOT3.jpg 1
6             9             Boundary      BoundaryFirst f             j             1614          600Hz.wav     RIGHT         AARCHERY.jpg  0
6             14            SameContext   WithinSecond  f             j             1146          600Hz.wav     RIGHT         ABATHTUB3.jpg 0
6             4             SameContext   WithinFirst   j             f             1774          900Hz.wav     LEFT          Adog122.jpg   0
6             1             First         FirstItem     j             f             1452          900Hz.wav     LEFT          Acanoe19.jpg  0
6             24            SameContext   WithinThird   j             f             2621          800Hz.wav     LEFT          ACAT6.jpg     0
6             30            SameContext   WithinFourth  j             j             1757          1000Hz.wav    RIGHT         AEIFFELTO.jpg 1
6             13            SameContext   WithinSecond  f             j             1276          600Hz.wav     RIGHT         Abluebabybug4.jpg           0
6             20            SameContext   WithinThird   f             f             1259          800Hz.wav     LEFT          Aammonitefo14.jpg           1
6             27            SameContext   WithinFourth  f             j             4363          1000Hz.wav    RIGHT         ACHRIST14.jpg 0
7             17            Boundary      BoundarySecond              j             f             2233          600Hz.wav     LEFT          ACHESSPI4.jpg 0
7             19            SameContext   WithinThird   j             f             1655          600Hz.wav     LEFT          ADRILL3.jpg   0
7             10            SameContext   WithinSecond  f             j             825           900Hz.wav     RIGHT         Abowlofporrid.jpg           0
7             32            Last          LastItem      j             j             1160          500Hz.wav     RIGHT         ACONSTRU9.jpg 1
7             20            SameContext   WithinThird   f             f             980           600Hz.wav     LEFT          Aboots56.jpg  1
7             26            SameContext   WithinFourth  f             j             862           500Hz.wav     RIGHT         Aflowerpot9.jpg             0
7             11            SameContext   WithinSecond  j             j             932           900Hz.wav     RIGHT         AARTPLANT.jpg 1
7             23            SameContext   WithinThird   j             f             895           600Hz.wav     LEFT          Acartonofegg3.jpg           0
7             1             First         FirstItem     f             f             844           1000Hz.wav    LEFT          ABEDROOM8.jpg 1
7             27            SameContext   WithinFourth  f             j             730           500Hz.wav     RIGHT         ADUSTER5.jpg  0
7             30            SameContext   WithinFourth  j             j             1261          500Hz.wav     RIGHT         Acoral7.jpg   1
7             13            SameContext   WithinSecond  j             j             821           900Hz.wav     RIGHT         Aglasscontai3.jpg           1
7             12            SameContext   WithinSecond  f             j             3028          900Hz.wav     RIGHT         ABUMBBE2.jpg  0
7             15            SameContext   WithinSecond  j             j             862           900Hz.wav     RIGHT         AFOUNTAI5.jpg 1
7             9             Boundary      BoundaryFirst f             j             3516          900Hz.wav     RIGHT         Ablackboardw3.jpg           0
7             8             SameContext   WithinFirst   j             f             829           1000Hz.wav    LEFT          Afloweredsan3.jpg           0
7             28            SameContext   WithinFourth  j             j             764           500Hz.wav     RIGHT         ABLOODCEA.jpg 1
7             14            SameContext   WithinSecond  f             j             757           900Hz.wav     RIGHT         AMANJUI2.jpg  0
7             16            SameContext   WithinSecond  f             j             1543          900Hz.wav     RIGHT         ABLACKNEC.jpg 0
7             7             SameContext   WithinFirst   f             f             4237          1000Hz.wav    LEFT          Abellcookiec3.jpg           1
7             4             SameContext   WithinFirst   f             f             2157          1000Hz.wav    LEFT          ACANDLE30.jpg 1
7             29            SameContext   WithinFourth  j             j             917           500Hz.wav     RIGHT         Aallterrain10.jpg           1
7             24            SameContext   WithinThird   j             f             1697          600Hz.wav     LEFT          ABARPEAR.jpg  0
7             2             SameContext   WithinFirst   f             f             794           1000Hz.wav    LEFT          A_coin.jpg    1
7             25            Boundary      BoundaryThird j             j             1051          500Hz.wav     RIGHT         ABROCHETT.jpg 1
7             5             SameContext   WithinFirst   f             f             842           1000Hz.wav    LEFT          A3bday5.jpg   1
7             6             SameContext   WithinFirst   f             f             2641          1000Hz.wav    LEFT          AFRAME15.jpg  1
7             18            SameContext   WithinThird   j             f             3368          600Hz.wav     LEFT          AORGAN.jpg    0
7             31            SameContext   WithinFourth  j             j             7263          500Hz.wav     RIGHT         Abandleaders2.jpg           1
7             21            SameContext   WithinThird   j             f             1133          600Hz.wav     LEFT          Aeasteregg14.jpg            0
7             22            SameContext   WithinThird   f             f             1650          600Hz.wav     LEFT          AFOODBLEN.jpg 1
7             3             SameContext   WithinFirst   j             f             860           1000Hz.wav    LEFT          AHORSHOE2.jpg 0
8             8             SameContext   WithinFirst   f             f             4628          600Hz.wav     LEFT          Abinder6.jpg  1
8             11            SameContext   WithinSecond  f             j             966           1000Hz.wav    RIGHT         ACOMB11.jpg   0
8             4             SameContext   WithinFirst   j             f             944           600Hz.wav     LEFT          Akeyboard3.jpg              0
8             15            SameContext   WithinSecond  j             j             2755          1000Hz.wav    RIGHT         ABLLIGHTB.jpg 1
8             26            SameContext   WithinFourth  j             j             671           800Hz.wav     RIGHT         AARTIVE6.jpg  1
8             29            SameContext   WithinFourth  j             j             876           800Hz.wav     RIGHT         Ameasuringsp5.jpg           1
8             30            SameContext   WithinFourth  f             j             753           800Hz.wav     RIGHT         ACANOL.jpg    0
8             18            SameContext   WithinThird   f             f             1059          900Hz.wav     LEFT          Abreakpl2.jpg 1
8             12            SameContext   WithinSecond  j             j             874           1000Hz.wav    RIGHT         Agolfbag.jpg  1
8             5             SameContext   WithinFirst   j             f             968           600Hz.wav     LEFT          ABACKHOE2.jpg 0
8             21            SameContext   WithinThird   j             f             1322          900Hz.wav     LEFT          ANWSPAPER.jpg 0
8             25            Boundary      BoundaryThird j             j             3096          800Hz.wav     RIGHT         AFISHNET3.jpg 1
8             32            Last          LastItem      j             j             799           800Hz.wav     RIGHT         ADINGHY.jpg   1
8             20            SameContext   WithinThird   j             f             6768          900Hz.wav     LEFT          A_teabag.jpg  0
8             27            SameContext   WithinFourth  f             j             767           800Hz.wav     RIGHT         Abaseballcap.jpg            0
8             23            SameContext   WithinThird   f             f             865           900Hz.wav     LEFT          ACANTELOP.jpg 1
8             14            SameContext   WithinSecond  f             j             590           1000Hz.wav    RIGHT         AELECBE17.jpg 0
8             3             SameContext   WithinFirst   j             f             870           600Hz.wav     LEFT          Aboxofchocola.jpg           0
8             28            SameContext   WithinFourth  j             j             1284          800Hz.wav     RIGHT         AMIXER1.jpg   1
8             24            SameContext   WithinThird   j             f             899           900Hz.wav     LEFT          Afoodgrinder2.jpg           0
8             10            SameContext   WithinSecond  f             j             1008          1000Hz.wav    RIGHT         Abuilding5.jpg              0
8             19            SameContext   WithinThird   f             f             680           900Hz.wav     LEFT          AARTICHO1.jpg 1
8             17            Boundary      BoundarySecond              j             f             2597          900Hz.wav     LEFT          ABULLDOG5.jpg 0
8             7             SameContext   WithinFirst   j             f             1758          600Hz.wav     LEFT          AFERRY5.jpg   0
8             16            SameContext   WithinSecond  f             j             900           1000Hz.wav    RIGHT         AGARLICCO.jpg 0
8             6             SameContext   WithinFirst   j             f             7681          600Hz.wav     LEFT          Abottleopener.jpg           0
8             22            SameContext   WithinThird   j             f             5097          900Hz.wav     LEFT          angelfish.jpg 0
8             31            SameContext   WithinFourth  f             j             851           800Hz.wav     RIGHT         Abloodorange.jpg            0
8             9             Boundary      BoundaryFirst f             j             713           1000Hz.wav    RIGHT         AHYDRANTF.jpg 0
8             13            SameContext   WithinSecond  j             j             748           1000Hz.wav    RIGHT         Agasblower2.jpg             1
8             2             SameContext   WithinFirst   f             f             1838          600Hz.wav     LEFT          ADOGSNACK.jpg 1
8             1             First         FirstItem     f             f             842           600Hz.wav     LEFT          Alifeves2.jpg 1
9             32            Last          LastItem      j             f             1071          900Hz.wav     LEFT          Acastle22.jpg 0
9             18            SameContext   WithinThird   f             j             1006          800Hz.wav     RIGHT         AGARDHOSE.jpg 0
9             23            SameContext   WithinThird   j             j             822           800Hz.wav     RIGHT         ADOGLEAS2.jpg 1
9             30            SameContext   WithinFourth  j             f             901           900Hz.wav     LEFT          Ahawk3.jpg    0
9             9             Boundary      BoundaryFirst f             f             818           1000Hz.wav    LEFT          AANTTRUCK.jpg 1
9             25            Boundary      BoundaryThird f             f             754           900Hz.wav     LEFT          ABARROWRE.jpg 1
9             26            SameContext   WithinFourth  f             f             1724          900Hz.wav     LEFT          Apokerchips3.jpg            1
9             3             SameContext   WithinFirst   f             j             1300          600Hz.wav     RIGHT         Ahourglass4.jpg             0
9             15            SameContext   WithinSecond  j             f             754           1000Hz.wav    LEFT          Aflower102.jpg              0
9             24            SameContext   WithinThird   j             j             1300          800Hz.wav     RIGHT         AMICRO67.jpg  1
9             21            SameContext   WithinThird   j             j             1323          800Hz.wav     RIGHT         Aantiquesofa4.jpg           1
9             14            SameContext   WithinSecond  j             f             1617          1000Hz.wav    LEFT          Agardeningpai.jpg           0
9             5             SameContext   WithinFirst   f             j             964           600Hz.wav     RIGHT         Anailscissors.jpg           0
9             27            SameContext   WithinFourth  f             f             1815          900Hz.wav     LEFT          ABIRDHOU9.jpg 1
9             12            SameContext   WithinSecond  f             f             2131          1000Hz.wav    LEFT          AJACKOL23.jpg 1
9             31            SameContext   WithinFourth  f             f             989           900Hz.wav     LEFT          AIRONBOA8.jpg 1
9             29            SameContext   WithinFourth  j             f             966           900Hz.wav     LEFT          Acarrot.jpg   0
9             1             First         FirstItem     f             j             1520          600Hz.wav     RIGHT         ADRYWOOD.jpg  0
9             28            SameContext   WithinFourth  j             f             3119          900Hz.wav     LEFT          Abicycleglove.jpg           0
9             22            SameContext   WithinThird   j             j             926           800Hz.wav     RIGHT         Apercussioni3.jpg           1
9             6             SameContext   WithinFirst   f             j             2698          600Hz.wav     RIGHT         aardvark.jpg  0
